frame_id,timestamp_sec,timestamp_iso,fps,step_id,step_name,activity,anomaly,instruction,lid_angle_deg,lid_state,wrist_cam_x,wrist_cam_y,wrist_cam_z,wrist_rack_x,wrist_rack_y,wrist_rack_z,elbow_angle_deg,shoulder_angle_deg,body_orientation_deg,rom_violated,container_rack_x,container_rack_y,container_rack_z,container_xmin,container_ymin,container_xmax,container_ymax,component_rack_x,component_rack_y,component_rack_z,component_xmin,component_ymin,component_xmax,component_ymax,component_state,component_is_inside,hand_to_object_dist_m,llm_verified_step,llm_verified_name,llm_confidence,llm_reason
62,8.109,2026-09-16T13:45:59.783970Z,16.2,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,62.2,OPEN,-0.685,-0.268,1.2,-0.687,-1.178,2.107,106.9,146.9,-59.6,0,-0.627,-1.248,2.067,234.3,74.7,484.5,346.5,-0.627,-1.248,2.067,309.4,176.6,409.4,244.6,GRASPED,1,0.1,0,IDLE,1.0,System initialized. Awaiting box opening.
63,8.169,2026-09-16T13:45:59.844152Z,10.6,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,61.7,OPEN,-0.686,-0.267,1.2,-0.685,-1.18,2.106,110.1,147.9,-59.9,0,-0.627,-1.248,2.067,234.6,74.5,484.6,346.3,-0.627,-1.248,2.067,309.6,176.4,409.6,244.4,GRASPED,1,0.098,0,IDLE,0.88,Deterministic kinematic fallback verification.
64,8.265,2026-09-16T13:45:59.940167Z,15.8,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,61.4,OPEN,-0.685,-0.264,1.2,-0.687,-1.176,2.109,112.9,148.9,-60.8,0,-0.626,-1.248,2.067,235.0,73.5,484.6,347.9,-0.626,-1.248,2.067,309.8,176.4,409.7,245.0,GRASPED,1,0.102,0,IDLE,0.88,Deterministic kinematic fallback verification.
65,8.328,2026-09-16T13:46:00.003090Z,10.7,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,61.4,OPEN,-0.684,-0.262,1.2,-0.686,-1.171,2.111,117.9,151.0,-62.8,0,-0.626,-1.25,2.066,237.7,70.1,482.8,346.6,-0.626,-1.25,2.066,311.2,173.8,409.3,242.9,GRASPED,1,0.109,0,IDLE,0.88,Deterministic kinematic fallback verification.
66,8.398,2026-09-16T13:46:00.072785Z,16.2,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,61.3,OPEN,-0.681,-0.257,1.2,-0.683,-1.172,2.111,123.7,152.9,-65.1,0,-0.621,-1.247,2.068,244.0,71.7,485.8,351.5,-0.621,-1.247,2.068,316.5,176.6,413.3,246.6,GRASPED,1,0.106,0,IDLE,0.88,Deterministic kinematic fallback verification.
67,8.468,2026-09-16T13:46:00.143201Z,12.8,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,61.4,OPEN,-0.679,-0.252,1.2,-0.68,-1.17,2.112,129.3,156.2,-67.1,0,-0.619,-1.246,2.068,245.7,71.7,487.0,353.7,-0.619,-1.246,2.068,318.1,177.5,414.6,248.0,GRASPED,1,0.107,0,IDLE,0.88,Deterministic kinematic fallback verification.
68,8.545,2026-09-16T13:46:00.220448Z,16.1,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,61.6,OPEN,-0.676,-0.246,1.2,-0.678,-1.166,2.115,129.3,155.4,-66.7,0,-0.619,-1.243,2.07,246.0,69.2,487.7,363.0,-0.619,-1.243,2.07,318.5,179.4,415.2,252.8,GRASPED,1,0.107,0,IDLE,0.88,Deterministic kinematic fallback verification.
69,8.668,2026-09-16T13:46:00.342991Z,12.7,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,61.7,OPEN,-0.674,-0.232,1.2,-0.675,-1.157,2.12,136.1,159.8,-70.4,0,-0.619,-1.24,2.072,244.9,68.9,488.1,369.4,-0.619,-1.24,2.072,317.9,181.6,415.1,256.7,GRASPED,1,0.111,0,IDLE,0.88,Deterministic kinematic fallback verification.
70,8.751,2026-09-16T13:46:00.426525Z,8.0,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,61.9,OPEN,-0.674,-0.227,1.2,-0.674,-1.149,2.125,137.0,160.0,-70.4,0,-0.619,-1.237,2.073,245.4,68.9,487.6,375.0,-0.619,-1.237,2.073,318.0,183.7,414.9,260.2,GRASPED,1,0.117,0,IDLE,0.88,Deterministic kinematic fallback verification.
71,8.815,2026-09-16T13:46:00.490163Z,12.7,1,BOX_OPENED,APPROACHING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,61.8,OPEN,-0.675,-0.224,1.2,-0.676,-1.147,2.126,138.0,159.8,-70.0,0,-0.619,-1.241,2.071,245.3,69.1,487.8,366.3,-0.619,-1.241,2.071,318.1,180.6,415.0,254.9,APPROACHED,1,0.122,0,IDLE,0.88,Deterministic kinematic fallback verification.
72,8.873,2026-09-16T13:46:00.547869Z,16.2,1,BOX_OPENED,HOLDING YELLOW BOX,NONE,Box opened. Next step: Please take out the object.,46.3,OPEN,-0.676,-0.22,1.2,-0.677,-1.145,2.127,141.5,161.7,-71.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DOCKED,1,0.5,0,IDLE,0.88,Deterministic kinematic fallback verification.
73,8.936,2026-09-16T13:46:00.611742Z,16.1,1,BOX_OPENED,HOLDING YELLOW BOX [ROM LIMIT],NONE,Box opened. Next step: Please take out the object.,34.8,OPEN,-0.68,-0.211,1.2,-0.68,-1.139,2.131,145.0,161.4,-71.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DOCKED,1,0.5,0,IDLE,0.88,Deterministic kinematic fallback verification.
74,9.006,2026-09-16T13:46:00.681204Z,16.1,1,BOX_OPENED,APPROACHING COMPONENT BOX [ROM LIMIT],NONE,Box opened. Next step: Please take out the object.,41.2,OPEN,-0.679,-0.207,1.2,-0.683,-1.132,2.134,145.0,162.2,-72.9,1,-0.618,-1.245,2.069,247.2,67.8,488.5,358.8,-0.618,-1.245,2.069,319.6,176.9,416.1,249.7,APPROACHED,1,0.146,0,IDLE,0.88,Deterministic kinematic fallback verification.
75,9.066,2026-09-16T13:46:00.741018Z,15.8,1,BOX_OPENED,APPROACHING COMPONENT BOX [ROM LIMIT],NONE,Box opened. Next step: Please take out the object.,45.8,OPEN,-0.67,-0.193,1.2,-0.677,-1.124,2.139,145.0,167.0,-77.8,1,-0.619,-1.244,2.069,246.0,69.2,487.8,359.4,-0.619,-1.244,2.069,318.5,178.0,415.2,250.6,APPROACHED,1,0.15,0,IDLE,0.88,Deterministic kinematic fallback verification.
76,9.151,2026-09-16T13:46:00.826742Z,12.9,1,BOX_OPENED,APPROACHING COMPONENT BOX [ROM LIMIT],NONE,Box opened. Next step: Please take out the object.,49.2,OPEN,-0.674,-0.185,1.2,-0.671,-1.111,2.146,145.0,166.3,-77.6,1,-0.619,-1.243,2.07,245.5,69.7,488.1,361.2,-0.619,-1.243,2.07,318.3,179.0,415.3,251.9,APPROACHED,1,0.161,0,IDLE,0.88,Deterministic kinematic fallback verification.
77,9.214,2026-09-16T13:46:00.889716Z,12.9,1,BOX_OPENED,APPROACHING COMPONENT BOX [ROM LIMIT],NONE,Box opened. Next step: Please take out the object.,51.6,OPEN,-0.674,-0.183,1.2,-0.675,-1.108,2.148,145.0,166.2,-77.6,1,-0.619,-1.243,2.07,245.2,70.1,489.0,361.3,-0.619,-1.243,2.07,318.3,179.3,415.8,252.1,APPROACHED,1,0.166,0,IDLE,0.88,Deterministic kinematic fallback verification.
78,9.298,2026-09-16T13:46:00.973687Z,19.4,1,BOX_OPENED,APPROACHING COMPONENT BOX [ROM LIMIT],NONE,Box opened. Next step: Please take out the object.,53.3,OPEN,-0.667,-0.186,1.2,-0.671,-1.11,2.147,145.0,167.9,-79.5,1,-0.617,-1.244,2.07,247.2,69.6,489.7,360.1,-0.617,-1.244,2.07,320.0,178.6,416.9,251.2,APPROACHED,1,0.164,0,IDLE,0.88,Deterministic kinematic fallback verification.
79,9.353,2026-09-16T13:46:01.028017Z,11.5,1,BOX_OPENED,APPROACHING COMPONENT BOX [ROM LIMIT],NONE,Box opened. Next step: Please take out the object.,54.4,OPEN,-0.665,-0.186,1.2,-0.666,-1.113,2.146,145.0,167.7,-79.2,1,-0.617,-1.245,2.069,247.0,67.5,490.4,360.5,-0.617,-1.245,2.069,320.0,177.4,417.4,250.6,APPROACHED,1,0.16,0,IDLE,0.88,Deterministic kinematic fallback verification.
80,9.418,2026-09-16T13:46:01.093763Z,16.0,1,BOX_OPENED,APPROACHING COMPONENT BOX [ROM LIMIT],NONE,Box opened. Next step: Please take out the object.,56.1,OPEN,-0.664,-0.187,1.2,-0.666,-1.113,2.146,145.0,167.8,-78.9,1,-0.615,-1.258,2.062,242.6,42.8,498.3,356.1,-0.615,-1.258,2.062,319.3,160.3,421.6,238.6,APPROACHED,1,0.175,0,IDLE,0.88,Deterministic kinematic fallback verification.
81,9.481,2026-09-16T13:46:01.156446Z,16.1,1,BOX_OPENED,APPROACHING COMPONENT BOX [ROM LIMIT],NONE,Box opened. Next step: Please take out the object.,59.7,OPEN,-0.663,-0.19,1.2,-0.666,-1.114,2.145,145.0,167.4,-79.1,1,-0.614,-1.266,2.057,244.9,26.0,498.6,353.9,-0.614,-1.266,2.057,321.0,148.9,422.5,230.9,APPROACHED,1,0.183,0,IDLE,0.88,Deterministic kinematic fallback verification.
82,9.541,2026-09-16T13:46:01.216586Z,16.2,1,BOX_OPENED,APPROACHING COMPONENT BOX [ROM LIMIT],NONE,Box opened. Next step: Please take out the object.,61.9,OPEN,-0.664,-0.197,1.2,-0.666,-1.119,2.142,145.0,166.4,-79.5,1,-0.613,-1.267,2.056,246.1,25.2,499.5,354.0,-0.613,-1.267,2.056,322.1,148.5,423.5,230.7,APPROACHED,1,0.179,0,IDLE,0.88,Deterministic kinematic fallback verification.
83,9.602,2026-09-16T13:46:01.276865Z,16.3,1,BOX_OPENED,APPROACHING COMPONENT BOX [ROM LIMIT],NONE,Box opened. Next step: Please take out the object.,63.9,OPEN,-0.664,-0.205,1.2,-0.667,-1.126,2.138,145.0,165.5,-77.9,1,-0.612,-1.268,2.056,247.0,21.7,500.0,354.3,-0.612,-1.268,2.056,322.9,146.4,424.1,229.6,APPROACHED,1,0.173,0,IDLE,0.88,Deterministic kinematic fallback verification.
84,9.668,2026-09-16T13:46:01.343145Z,16.2,1,BOX_OPENED,APPROACHING COMPONENT BOX [ROM LIMIT],NONE,Box opened. Next step: Please take out the object.,65.1,OPEN,-0.677,-0.224,1.2,-0.674,-1.139,2.13,145.0,162.2,-75.0,1,-0.612,-1.268,2.055,246.5,20.7,499.7,354.5,-0.612,-1.268,2.055,322.4,145.9,423.7,229.3,APPROACHED,1,0.162,0,IDLE,0.88,Deterministic kinematic fallback verification.
85,9.729,2026-09-16T13:46:01.403798Z,16.2,1,BOX_OPENED,APPROACHING COMPONENT BOX [ROM LIMIT],NONE,Box opened. Next step: Please take out the object.,66.0,OPEN,-0.673,-0.225,1.2,-0.681,-1.15,2.124,145.0,161.8,-74.6,1,-0.613,-1.267,2.056,244.8,18.2,499.8,359.1,-0.613,-1.267,2.056,321.3,146.1,423.3,231.3,APPROACHED,1,0.152,0,IDLE,0.88,Deterministic kinematic fallback verification.
86,9.791,2026-09-16T13:46:01.465850Z,16.1,1,BOX_OPENED,APPROACHING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,65.6,OPEN,-0.663,-0.222,1.2,-0.671,-1.146,2.126,138.5,160.8,-73.5,0,-0.614,-1.266,2.057,249.5,24.2,493.9,355.9,-0.614,-1.266,2.057,322.9,148.6,420.6,231.5,APPROACHED,1,0.15,0,IDLE,0.88,Deterministic kinematic fallback verification.
87,9.85,2026-09-16T13:46:01.525341Z,16.3,1,BOX_OPENED,APPROACHING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,63.4,OPEN,-0.675,-0.236,1.2,-0.669,-1.149,2.125,136.1,158.6,-70.1,0,-0.616,-1.262,2.059,245.0,37.8,495.1,352.0,-0.616,-1.262,2.059,320.0,155.6,420.1,234.2,APPROACHED,1,0.142,0,IDLE,0.88,Deterministic kinematic fallback verification.
88,9.915,2026-09-16T13:46:01.590540Z,16.0,1,BOX_OPENED,APPROACHING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,64.4,OPEN,-0.675,-0.238,1.2,-0.679,-1.159,2.119,131.0,156.6,-68.2,0,-0.617,-1.264,2.058,236.9,20.4,500.5,364.0,-0.617,-1.264,2.058,316.0,149.3,421.4,235.2,APPROACHED,1,0.137,0,IDLE,0.88,Deterministic kinematic fallback verification.
